"last","st","chamber","id","subcommittee","account","department","recipient","location","project","budget_request","additional_amount","amount","first.x","multi","origination","member_amount","house_mem","sentate_mem","house_tot","senate_tot","first.y","middle_name","suffix","nickname","full_name","birthday","gender","district","senate_class","party","bioguide_id"
"Shaheen","NH","S",6406,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Lake Winnipesaukee Association for Comprehensive Protection Initiative",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Jeanne",NA,NA,NA,"Jeanne Shaheen","1/28/47","F",NA,2,"Democrat","S001181"
"Shaheen","NH","S",6670,"Interior","Historic Preservation Fund-Save America's Treasures Grants","National Park Service",NA,"Nashua","City of Nashua for Hunt Memorial Building Restoration",NA,NA,485000,NA,1,"S",485000,0,1,0,485000,"Jeanne",NA,NA,NA,"Jeanne Shaheen","1/28/47","F",NA,2,"Democrat","S001181"
"Shaheen","NH","S",6765,"Homeland","Federal Assistance-PDM","FEMA","City of Portsmouth Department of Public Works","Portsmouth","Peirce Island Road Resiliency Project",NA,NA,724000,NA,1,"S",724000,0,1,0,724000,"Jeanne",NA,NA,NA,"Jeanne Shaheen","1/28/47","F",NA,2,"Democrat","S001181"
"Shaheen","NH","S",6818,"Homeland","Federal Assistance-EOC","FEMA","Manchester Fire Department","Manchester","City of Manchester Emergency Operations Center Renovations",NA,NA,338000,NA,2,"B",169000,1,1,169000,169000,"Jeanne",NA,NA,NA,"Jeanne Shaheen","1/28/47","F",NA,2,"Democrat","S001181"
"Shelby","AL","S",1347,"THUD","Grants-in-Aid for Airports","Department of Transportation",NA,"Abbeville","Abbeville Municipal Airport (0J0) Runway Extension",NA,NA,1.3e+07,NA,1,"S",1.3e+07,0,1,0,1.3e+07,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",1348,"THUD","Grants-in-Aid for Airports","Department of Transportation",NA,"Tuscaloosa County","Tuscaloosa National Airport (TCL) Runway Extension",NA,NA,2.6e+07,NA,1,"S",2.6e+07,0,1,0,2.6e+07,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",1414,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"Woolsey Finnell Bridge",NA,NA,1e+08,NA,1,"S",1e+08,0,1,0,1e+08,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",4875,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Spring Hill College, AL, for facilities and equipment",NA,NA,3.5e+07,NA,1,"S",3.5e+07,0,1,0,3.5e+07,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",4938,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"UAB Heersink School of Medicine, AL, for facilities and equipment",NA,NA,7.6e+07,NA,1,"S",7.6e+07,0,1,0,7.6e+07,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",5786,"LHHS","Higher Education","Department of Education",NA,"Tuscaloosa","The University of Alabama at Tuscaloosa, AL, for a permanent endowment fund to support the recruitment and retention of exceptional faculty in science and engineering",NA,NA,5e+07,NA,1,"S",5e+07,0,1,0,5e+07,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",5787,"LHHS","Higher Education","Department of Education",NA,"Tuscaloosa","The University of Alabama at Tuscaloosa, AL, for an institute on public service and leadership,including a scholars program",NA,NA,1e+07,NA,1,"S",1e+07,0,1,0,1e+07,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",6991,"EW","Investigations","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Tennessee Tombigbee Waterway and Black Warrior and Tombigbee Rivers","Tennessee Tombigbee Waterway and Black Warrior and Tombigbee Rivers Deepening Study, AL & MS",NA,2600000,2600000,NA,1,"S",2600000,0,1,0,2600000,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",7005,"EW","Operation and Maintenance","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Alabama River Lakes","Alabama River Lakes, AL",23248000,6700000,29948000,NA,1,"S",29948000,0,1,0,29948000,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",7006,"EW","Operation and Maintenance","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Apalachicola, Chattahoochee, and Flint (ACF) Rivers, George W. Andrews Lake, AL","Apalachicola, Chattahoochee, and Flint (ACF) Rivers, GA, AL and FL (George W. Andrews Lake, AL)",NA,356000,356000,NA,1,"S",356000,0,1,0,356000,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",7010,"EW","Operation and Maintenance","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Black Warrior & Tombigbee Rivers (BWT)","Black Warrior & Tombigbee Rivers (BWT), AL",63945000,7250000,71195000,NA,1,"S",71195000,0,1,0,71195000,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",7019,"EW","Operation and Maintenance","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Dauphin Island Bay","Dauphin Island Bay, AL",NA,7e+06,7e+06,NA,1,"S",7e+06,0,1,0,7e+06,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",7029,"EW","Operation and Maintenance","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Jim Woodruff Lock and Dam (Lake Seminole)","Jim Woodruff Lock and Dam, FL, AL & GA (Lake Seminole)",NA,250000,250000,NA,1,"S",250000,0,1,0,250000,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Shelby","AL","S",7051,"EW","Operation and Maintenance","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Walter F. George Lock and Dam","Walter F. George Lock and Dam, AL & GA",8890000,2250000,11140000,NA,1,"S",11140000,0,1,0,11140000,"Richard","C.",NA,NA,"Richard C. Shelby","5/6/34","M",NA,3,"Republican","S000320"
"Sinema","AZ","S",3,"AG","Agricultural Research Service","USDA, Research, Education, and Economics","Agricultural Research Service-Tucson","Tuscon","Agricultural Research Service Facility Upgrades",NA,NA,698000,NA,2,"S",349000,0,2,0,698000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",80,"AG","Rural Housing Service","USDA, Rural Development","Foundation for Little Colorado Revitalization",NA,"Little Colorado Area Irrigation Efficiency and Conservation Project",NA,NA,2069000,NA,1,"S",2069000,0,1,0,2069000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",475,"FSGG","Salaries and Expenses","Small Business Administration (SBA)","Chicanos Por La Causa Inc. (CPLC)","Mesa","Mesa Entrepreneurship Co-Lab",NA,NA,704000,NA,1,"S",704000,0,1,0,704000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",1432,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"San Luis Cesar Chavez Boulevard Design",NA,NA,1200000,NA,2,"S",6e+05,0,2,0,1200000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",1433,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"Soap Box Canyon Bridge Replacement",NA,NA,288000,NA,2,"S",144000,0,2,0,288000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",1434,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"State Route 89A Design Concept Report and Environmental Overview",NA,NA,480000,NA,2,"S",240000,0,2,0,480000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",1435,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"Centennial Boulevard and Pinal Avenue (State Route 387) Intersection and Traffic Signal Improvements",NA,NA,938000,NA,2,"S",469000,0,2,0,938000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",1436,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,"Show Low","City of Show Low-Woolford Road Construction",NA,NA,1269000,NA,2,"S",634500,0,2,0,1269000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",1437,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"Payson Wildfire Evacuation Route",NA,NA,3e+05,NA,2,"S",150000,0,2,0,3e+05,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",1438,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,"Cochise County","Cochise County-Davis Road Rehabilitation",NA,NA,2893000,NA,2,"S",1446500,0,2,0,2893000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",1439,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,NA,"Tolleson Pedestrian Bridge System",NA,NA,3500000,NA,3,"S",1166666.667,1,2,1166666.667,2333333.333,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",4277,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Benson Hospital, AZ, for equipment",NA,NA,2250000,NA,2,"S",1125000,0,2,0,2250000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",4347,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Chiricahua Community Health Centers, Inc., AZ, for equipment",NA,NA,984000,NA,3,"B",328000,1,2,328000,656000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",4363,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Kingman","City of Kingman, AZ, for equipment",NA,NA,171000,NA,2,"S",85500,0,2,0,171000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",4367,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Surprise","City of Surprise, AZ, for facilities and equipment",NA,NA,1e+06,NA,2,"S",5e+05,0,2,0,1e+06,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",4406,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Copper Canyon Fire and Medical District, AZ, for equipment",NA,NA,212000,NA,2,"S",106000,0,2,0,212000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",4536,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Highlands Fire District","Highlands Fire District, AZ, for equipment",NA,NA,158000,NA,2,"S",79000,0,2,0,158000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",4697,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Sociau f Social Services","Navajo Nation Division of Social Services, AZ, for facilities and equipment",NA,NA,4172000,NA,3,"B",1390666.667,1,2,1390666.667,2781333.333,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",4731,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Northern Arizona Healthcare, AZ, for facilities and equipment",NA,NA,5600000,NA,2,"S",2800000,0,2,0,5600000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",5546,"LHHS","Higher Education","Department of Education",NA,NA,"AZ Western College, AZ, for a workforce development program for veterans",NA,NA,1724000,NA,1,"S",1724000,0,1,0,1724000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",5557,"LHHS","Higher Education","Department of Education",NA,NA,"Arizona Western College, AZ, for an electrical technicians workforce training program, including the purchase of equipment",NA,NA,1e+06,NA,2,"S",5e+05,0,2,0,1e+06,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",5680,"LHHS","Higher Education","Department of Education",NA,"Maricopa County","Maricopa County Community College District, AZ, for a biomedical technician training program, including the purchase of equipment",NA,NA,1815000,NA,3,"B",605000,1,2,605000,1210000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",5734,"LHHS","Higher Education","Department of Education",NA,NA,"Pima Community College, AZ, for workforce training programs for commercial and industrial HVA and refrigeration competencies, including the purchase of equipment",NA,NA,1232000,NA,4,"B",308000,2,2,616000,616000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",5876,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Maricopa-Stanfield Irrigation and Drainage District for the Santa Rosa Canal Project",NA,NA,2846076,NA,3,"B",948692,1,2,948692,1897384,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",5877,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Page","City of Page for New Intake Pipes from Lake Powell",NA,NA,3432000,NA,2,"B",1716000,1,1,1716000,1716000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",6188,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Central Arizona Irrigation and Drainage District for New Water Conveyance System to Enable Nonpoint Source Pollution Control",NA,NA,934000,NA,2,"S",467000,0,2,0,934000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",6786,"Homeland","Federal Assistance-EOC","FEMA","Coconino County","Coconino","Coconino County Emergency Management Enhancements",NA,NA,1184000,NA,2,"S",592000,0,2,0,1184000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",6938,"EW","Construction","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","City of Douglas, AZ","Western Rural Water, AZ, NV, MT, ID, NM, UT & WY (Arizona Environmental Infrastructure, AZ-City of Douglas)",NA,2175000,2175000,NA,3,"B",725000,1,2,725000,1450000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",6939,"EW","Construction","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Fort Tuthill, AZ","Western Rural Water, AZ, NV, MT,ID, NM, UT & WY (Arizona Environmental Infrastructure, AZ-Fort Tuthill)",NA,3300000,3300000,NA,2,"S",1650000,0,2,0,3300000,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Sinema","AZ","S",6958,"EW","Investigations","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Cave Buttes Dam","Cave Buttes Dam, AZ",NA,2e+05,2e+05,NA,2,"S",1e+05,0,2,0,2e+05,"Kyrsten",NA,NA,NA,"Kyrsten Sinema","7/12/76","F",NA,1,"Democrat","S001191"
"Smith","MN","S",164,"AG","Rural Housing Service","USDA, Rural Development","Biwabik Township","Biwabik Township","Biwabik Township Public Infrastructure Development Project",NA,NA,9e+05,NA,2,"S",450000,0,2,0,9e+05,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",634,"CJS","NIST-STRS","DOC","University of Minnesota The Hormel Institute","Austin","CryoEM Support Technology",NA,NA,1500000,NA,2,"S",750000,0,2,0,1500000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",1704,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,"Stearns County","Stearns County Road 120 Resurfacing and Safety Improvements",NA,NA,1250000,NA,2,"S",625000,0,2,0,1250000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",1705,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,"St. Louis","City of St. Louis Park–Cedar Lake and Louisiana Reinvestment",NA,NA,2e+06,NA,2,"S",1e+06,0,2,0,2e+06,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",1706,"THUD","Highway Infrastructure Programs","Department of Transportation",NA,"St. Paul","City of St. Paul–Eastbound Kellogg Bridge Reconstruction",NA,NA,7e+06,NA,2,"S",3500000,0,2,0,7e+06,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",2963,"THUD","Community Development Fund","Department of Housing and Urban Development","Servants of Shelter of Koochingching County","Koochingching County","Northern Lights Permanent Supportive Housing and Shelter",NA,NA,280000,NA,2,"S",140000,0,2,0,280000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",3852,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Minnesota Assistance Council for Veterans, MN, for employment and training services",NA,NA,450000,NA,2,"S",225000,0,2,0,450000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",3966,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Wilderness Health, Inc., MN, for workforce training and education programs",NA,NA,108000,NA,2,"S",54000,0,2,0,108000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",4183,"LHHS","Administration for Community Living","Department of Health and Human Services",NA,NA,"Minnesota Autism Center, MN, for equipment to improve long term outcomes for children",NA,NA,2e+05,NA,2,"S",1e+05,0,2,0,2e+05,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",4239,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Allina Health, MN, for equipment",NA,NA,567000,NA,2,"S",283500,0,2,0,567000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",4316,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"CentraCare, MN, for facilities and equipment",NA,NA,1342000,NA,2,"S",671000,0,2,0,1342000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",4339,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Children's Health Care d.b.a Children's Minnesota, MN, for facilities and equipment",NA,NA,7e+05,NA,2,"S",350000,0,2,0,7e+05,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",4507,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Gundersen St. Elizabeth's Hospital, MN, for facilities and equipment",NA,NA,250000,NA,2,"S",125000,0,2,0,250000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",4554,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Indian Health Board of Minneapolis, Inc., MN, for facilities and equipment",NA,NA,2250000,NA,2,"S",1125000,0,2,0,2250000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",4615,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Leech Lake Band of Ojibwe, MN, for facilities and equipment",NA,NA,850000,NA,2,"S",425000,0,2,0,850000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",4671,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Minnesota Department of Health, MN, for equipment",NA,NA,520000,NA,2,"S",260000,0,2,0,520000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",4694,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Native American Community Clinic, MN, for facilities and equipment",NA,NA,1e+06,NA,3,"B",333333.3333,1,2,333333.3333,666666.6667,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",4798,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Reverence for Life and Concern for People dba Project Turnabout, MN, for facilities and equipment",NA,NA,285000,NA,2,"S",142500,0,2,0,285000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",4869,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Southside Community Health","Southside Community Health Services, Inc., MN, for facilities and equipment",NA,NA,3e+06,NA,2,"S",1500000,0,2,0,3e+06,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",5064,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Zumbro Valley","Zumbro Valley Health Center, MN, for facilities and equipment",NA,NA,676000,NA,2,"S",338000,0,2,0,676000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",5163,"LHHS","Substance Use and Mental Health Services Administration","Department of Health and Human Services",NA,NA,"M Health Fairview, MN, for mental health and substance use services prevention and mental health services for youth",NA,NA,1e+06,NA,2,"S",5e+05,0,2,0,1e+06,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",5282,"LHHS","Elementary and Secondary Education","Department of Education",NA,"Detriot","Boys & Girls Club of Detroit Lakes, Inc., MN, for early childhood education",NA,NA,3e+05,NA,2,"S",150000,0,2,0,3e+05,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",5409,"LHHS","Elementary and Secondary Education","Department of Education",NA,NA,"Morris Area Child Care Center, MN, for equipment for early childhood and afterschool education programs",NA,NA,18000,NA,2,"S",9000,0,2,0,18000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",5410,"LHHS","Elementary and Secondary Education","Department of Education",NA,"Morrison County","Morrison County United Way, MN, for school readiness through the Imagination Library program",NA,NA,14000,NA,2,"S",7000,0,2,0,14000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",5694,"LHHS","Higher Education","Department of Education",NA,"Moorhead","Minnesota State University Moorhead, MN, for a workforce development initiative for veterans",NA,NA,2250000,NA,2,"S",1125000,0,2,0,2250000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",5714,"LHHS","Higher Education","Department of Education",NA,"Bloomington","Normandale Community College, Bloomington, MN for health sciences education",NA,NA,188875,NA,3,"B",62958.33333,1,2,62958.33333,125916.6667,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",5745,"LHHS","Higher Education","Department of Education",NA,NA,"Riverland Community College, MN, for workforce development in the manufacturing and transportation sectors",NA,NA,1975000,NA,2,"S",987500,0,2,0,1975000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",5770,"LHHS","Higher Education","Department of Education",NA,NA,"St. Cloud Technical & Community College (SCTCC), MN, for a licensed practical nursing career pathways program",NA,NA,950000,NA,2,"S",475000,0,2,0,950000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",6001,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Woodbury","City of Woodbury for Water Main Replacement Project",NA,NA,468000,NA,2,"S",234000,0,2,0,468000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",6002,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Beaver Bay","City of Beaver Bay for Water Intake Repair Project",NA,NA,432000,NA,2,"S",216000,0,2,0,432000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",6003,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Otsego","City of Otsego for Drinking Water Treatment Improvements",NA,NA,3400000,NA,2,"S",1700000,0,2,0,3400000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",6004,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Lafayette","City of Lafayette for Water Treatment Project",NA,NA,1e+06,NA,2,"S",5e+05,0,2,0,1e+06,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",6005,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Woodbury","City of Woodbury for a East Wellfield Manifold Pipe Project",NA,NA,3452972,NA,3,"B",1150990.667,1,2,1150990.667,2301981.333,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",6376,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Brooten","City of Brooten for Water Service Expansion",NA,NA,2500000,NA,2,"S",1250000,0,2,0,2500000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",6668,"Interior","Historic Preservation Fund-Save America's Treasures Grants","National Park Service",NA,"Duluth","City of Duluth for Historic Aerial Lift Bridge",NA,NA,5e+05,NA,2,"S",250000,0,2,0,5e+05,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",6761,"Homeland","Federal Assistance-PDM","FEMA","City of Newport","Newport","City of Newport-Mississippi Flood/Storm Mitigation",NA,NA,350000,NA,2,"S",175000,0,2,0,350000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
"Smith","MN","S",6834,"Homeland","Federal Assistance-PDM","FEMA","Oslo Region Joint Powers Board","Oslo","Oslo Region Joint Powers Board - Oslo Region Flood Mitigation FEMA",NA,NA,2350000,NA,2,"S",1175000,0,2,0,2350000,"Tina","Flint",NA,NA,"Tina Smith","3/4/58","F",NA,2,"Democrat","S001203"
