last,state,chamber,id,subcommittee,account,department,recipient,location,project,budget_request,additional_amount,total,first.x,multi,origination,member_amount,house_mem,sentate_mem,house_tot,senate_tot,first.y,middle_name,suffix,nickname,full_name,birthday,gender,district,senate_class,party,bioguide_id
Torres,NY,H,3283,THUD,Community Development Fund,Department of Housing and Urban Development,"Youth Ministries for Peace and Justice, Inc.",NA,Morrison Public Plaza and Open Market,NA,NA,250000,NA,1,H,250000,1,0,250000,0,Ritchie,John,NA,NA,Ritchie Torres,3/12/88,M,15,NA,Democrat,T000486
Torres,NY,H,3284,THUD,Community Development Fund,Department of Housing and Urban Development,Montefiore Medical Center,NA,Expansion of Behavioral Health Clinics in Montefiore School Based Health Centers,NA,NA,750000,NA,3,H,250000,1,2,250000,500000,Ritchie,John,NA,NA,Ritchie Torres,3/12/88,M,15,NA,Democrat,T000486
Torres,NY,H,3285,THUD,Community Development Fund,Department of Housing and Urban Development,New York Botanical Garden,New York,Worker's Operation Center,NA,NA,1000000,NA,3,H,333333.3333,1,2,333333.3333,666666.6667,Ritchie,John,NA,NA,Ritchie Torres,3/12/88,M,15,NA,Democrat,T000486
Torres,NY,H,3286,THUD,Community Development Fund,Department of Housing and Urban Development,"Catholic Charities Community Services, Archdiocese of New York",Bronx,South Bronx Food Hub Expansion,NA,NA,204281,NA,2,H,102140.5,1,1,102140.5,102140.5,Ritchie,John,NA,NA,Ritchie Torres,3/12/88,M,15,NA,Democrat,T000486
Torres,NY,H,3750,LHHS,Employment and Training Administration,Department of Labor,NA,Bronx,"Bronx Community College of the City University of New York, Bronx, NY for health care job training",NA,NA,150000,NA,1,H,150000,1,0,150000,0,Ritchie,John,NA,NA,Ritchie Torres,3/12/88,M,15,NA,Democrat,T000486
Torres,NY,H,4113,LHHS,Administration for Children and Families,Department of Health and Human Services,NA,New York,"UnLocal, Inc., New York, NY for services, education and outreach to help financial self sufficiency",NA,NA,1000000,NA,1,H,1000000,1,0,1000000,0,Ritchie,John,NA,NA,Ritchie Torres,3/12/88,M,15,NA,Democrat,T000486
Torres,NY,H,4711,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Bronx,"New York City Health and Hospitals-Lincoln Medical and Mental Health Center, Bronx, NY for facilities and equipment",NA,NA,3000000,NA,3,H,1000000,1,2,1000000,2000000,Ritchie,John,NA,NA,Ritchie Torres,3/12/88,M,15,NA,Democrat,T000486
Torres,NY,H,4942,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Bronx,"Union Community Health Center, Inc., Bronx, NY for facilities and equipment",NA,NA,675000,NA,3,H,225000,1,2,225000,450000,Ritchie,John,NA,NA,Ritchie Torres,3/12/88,M,15,NA,Democrat,T000486
Torres,NY,H,4996,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Bronx,"Urban Health Plan, Inc., Bronx, NY for facilities and equipment",NA,NA,2106950,NA,2,B,1053475,1,1,1053475,1053475,Ritchie,John,NA,NA,Ritchie Torres,3/12/88,M,15,NA,Democrat,T000486
Torres,NY,H,5425,LHHS,Elementary and Secondary Education,Department of Education,NA,New York,"New York Sun Works, New York, NY for a hydroponic farm STEM program, including equipment",NA,NA,800000,NA,3,H,266666.6667,1,2,266666.6667,533333.3333,Ritchie,John,NA,NA,Ritchie Torres,3/12/88,M,15,NA,Democrat,T000486
Torres,NY,H,5653,LHHS,Higher Education,Department of Education,NA,Bronx,"Hostos Community College of the City University of New York, The Bronx,NY, for community college articulation agreement support",NA,NA,1000000,NA,3,H,333333.3333,1,2,333333.3333,666666.6667,Ritchie,John,NA,NA,Ritchie Torres,3/12/88,M,15,NA,Democrat,T000486
Torres,NY,H,5667,LHHS,Higher Education,Department of Education,NA,Bronx,"Lehman College of the City University of NewYork, Bronx, NY for a digital equity initiative, including technology",NA,NA,500000,NA,1,H,500000,1,0,500000,0,Ritchie,John,NA,NA,Ritchie Torres,3/12/88,M,15,NA,Democrat,T000486
Trahan,MA,H,2781,THUD,Community Development Fund,Department of Housing and Urban Development,Lowell Athletics and Activities Foundation Inc.,NA,Martin/Cawley Complex Renovation,NA,NA,3000000,NA,1,H,3000000,1,0,3000000,0,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,2782,THUD,Community Development Fund,Department of Housing and Urban Development,Lawrence Community Works Inc.,NA,Ellen Swallow Richards Parkand Island Parkside Open Space and Recreation Plan (ESR/IP),NA,NA,2116000,NA,1,H,2116000,1,0,2116000,0,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,2783,THUD,Community Development Fund,Department of Housing and Urban Development,"Community Teamwork, Inc.",NA,1301 Middlesex Family Shelter Acquisition Project,NA,NA,3000000,NA,1,H,3000000,1,0,3000000,0,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,2784,THUD,Community Development Fund,Department of Housing and Urban Development,Town of Dracut,Dracut,Cap Dracut Landfill,NA,NA,1500000,NA,1,H,1500000,1,0,1500000,0,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,2785,THUD,Community Development Fund,Department of Housing and Urban Development,Town of Acton,Acton,Historic Asa Parlin House Restoration - Community and Cultural Center,NA,NA,750000,NA,1,H,750000,1,0,750000,0,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,2786,THUD,Community Development Fund,Department of Housing and Urban Development,Fitchburg State University,NA,"Fitchburg State University, Phase 2 Fitchburg Theater Block",NA,NA,2000000,NA,3,H,666666.6667,1,2,666666.6667,1333333.333,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,2787,THUD,Community Development Fund,Department of Housing and Urban Development,City of Haverhill,Haverhill,The Winnekenni Recreation Area Improvements & Restoration Plan,NA,NA,700000,NA,3,H,233333.3333,1,2,233333.3333,466666.6667,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,3748,LHHS,Employment and Training Administration,Department of Labor,NA,Lowell,"Boys & Girls Club of Greater Lowell, Inc., Lowell, MA for workforce development activities",NA,NA,2200000,NA,1,H,2200000,1,0,2200000,0,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,4104,LHHS,Administration for Children and Families,Department of Health and Human Services,NA,Lowell,"The Center for Hope and Healing, Inc., Lowell, MA for services and supplies to establish financial stability and security through job training and soft skills development",NA,NA,505813,NA,1,H,505813,1,0,505813,0,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,4184,LHHS,Administration for Community Living,Department of Health and Human Services,NA,Concord,"Minute Man Arc for Human Services, Concord, MA for increasing community integration, access to social services, and benefits assistance resources",NA,NA,331110,NA,1,H,331110,1,0,331110,0,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,4613,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Lawrence,"Lawrence General Hospital, Lawrence, MA for facilities and equipment",NA,NA,1000000,NA,1,H,1000000,1,0,1000000,0,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,4939,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Leominster,"UMass Memorial Health-HealthAlliance-Clinton Hospital, Leominster, MA for equipment",NA,NA,450000,NA,3,H,150000,1,2,150000,300000,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,5117,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,NA,Fitchburg,"Community Health Connections, Inc., Fitchburg, MA for youth mental health services and treatment, including training and equipment",NA,NA,2500000,NA,3,H,833333.3333,1,2,833333.3333,1666666.667,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,5140,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,NA,Gardner,"GAAMHA Inc., Gardner, MA for behavioral health and supportive services",NA,NA,200000,NA,1,H,200000,1,0,200000,0,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trahan,MA,H,5978,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,NA,Winchendon,Town of Winchendon for the Central Street Water Main Replacement and Upgrade Project,NA,NA,494950,NA,1,H,494950,1,0,494950,0,Lori,NA,NA,NA,Lori Trahan,10/27/73,F,3,NA,Democrat,T000482
Trone,MD,H,134,AG,Rural Housing Service,"USDA, Rural Development",City of Frostburg,Frostburg,The Frostburg Childcare Center,NA,NA,531718,NA,2,B,265859,1,1,265859,265859,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,590,CJS,NIST-Construction,DOC,Mount St. Mary's University,Emmitsburg,Mount St. Mary's Expanding STEM Access Innovation and Workforce Development in Rural Maryland,NA,NA,4000000,NA,3,H,1333333.333,1,2,1333333.333,2666666.667,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,1669,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Fayette Street Bridge Replacement,NA,NA,4800000,NA,1,H,4800000,1,0,4800000,0,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,1670,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Fisher Avenue Streescape Project,NA,NA,4000000,NA,1,H,4000000,1,0,4000000,0,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,1671,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,East Street Trail Liberty Road Bridge Crossing Project,NA,NA,4000000,NA,3,H,1333333.333,1,2,1333333.333,2666666.667,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,2840,THUD,Community Development Fund,Department of Housing and Urban Development,City of Frederick,Frederick,"Frederick HHS Permanent Supportive Housing, Food Distribution Center, & Soup Kitchen Upgrades Project",NA,NA,1315843,NA,3,H,438614.3333,1,2,438614.3333,877228.6667,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,2841,THUD,Community Development Fund,Department of Housing and Urban Development,Boys & Girls Club of Washington County,Washington County,Boys & Girls Club of Washington County (BGCWC) Pennsylvania Avenue Clubhouse Replacement Project,NA,NA,4000000,NA,3,H,1333333.333,1,2,1333333.333,2666666.667,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,2842,THUD,Community Development Fund,Department of Housing and Urban Development,Pittsburgh Institute of Aeronautics,NA,Pittsburgh Institute of Aeronautics Hagerstown Campus Expansion Project,NA,NA,750000,NA,3,H,250000,1,2,250000,500000,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,2843,THUD,Community Development Fund,Department of Housing and Urban Development,Pleasant View Historical Association,NA,Pleasant View Historic Site Preservation and Restoration,NA,NA,943000,NA,3,B,314333.3333,1,2,314333.3333,628666.6667,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,4271,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Barton,"Barton Hose Company No 1. Inc., Barton, MD for facilities and equipment",NA,NA,1875000,NA,1,H,1875000,1,0,1875000,0,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,4346,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Gaithersburg,"Chinese Culture and Community Service Center, Inc., Gaithersburg, MD for facilities and equipment",NA,NA,1000000,NA,3,H,333333.3333,1,2,333333.3333,666666.6667,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,4479,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Frederick County,"Frederick County Government, MD, for facilities and equipment",NA,NA,699000,NA,3,B,233000,1,2,233000,466000,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,4489,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Oakland,"Garrett Regional Medical Center, Oakland, MD, for an electronic health records initiative",NA,NA,650000,NA,3,H,216666.6667,1,2,216666.6667,433333.3333,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,5210,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,NA,Hagerstown,"Sheppard Pratt Health System, Inc., Hagerstown, MD to expand mental health services, including equipment",NA,NA,1000000,NA,1,H,1000000,1,0,1000000,0,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Trone,MD,H,6800,Homeland,Federal Assistance-EOC,FEMA,Garrett County,Garrett County,Garrett County Emergency Communications 9-1-1,NA,NA,698848,NA,3,H,232949.3333,1,2,232949.3333,465898.6667,David,J.,NA,NA,David J. Trone,9/21/55,M,6,NA,Democrat,T000483
Turner,OH,H,568,FSGG,Salaries and Expenses,Small Business Administration (SBA),University of Dayton,Dayton,Greater West Dayton Incubator,NA,NA,1500000,NA,2,B,750000,1,1,750000,750000,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,591,CJS,NIST-Construction,DOC,Wright State University,Dayton,The Wright State University Power House Research Center,NA,NA,2000000,NA,2,H,1000000,1,1,1000000,1000000,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,592,CJS,NIST-Construction,DOC,Ohio University,Athens,Russ Research Center Digital Design Studio Development,NA,NA,1500000,NA,1,H,1500000,1,0,1500000,0,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,1291,MilCon VA,NA,Air Force,Wright-Patterson AFB,Greene County,Child Development Center,NA,NA,29000000,NA,2,H,14500000,1,1,14500000,14500000,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,1818,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,The Mound Connector Highway Project,NA,NA,1000000,NA,1,H,1000000,1,0,1000000,0,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,1819,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,I-675/Wilmington Pike Interchange Project,NA,NA,3000000,NA,2,H,1500000,1,1,1500000,1500000,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,1820,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,East Dayton Rails-to-Trails Project,NA,NA,1500000,NA,2,H,750000,1,1,750000,750000,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,3315,THUD,Community Development Fund,Department of Housing and Urban Development,The Mother A.M. Smith Community Center,NA,Hope Community Center At-Risk Youth Project,NA,NA,750000,NA,1,H,750000,1,0,750000,0,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,3316,THUD,Community Development Fund,Department of Housing and Urban Development,City of Vandalia,Vandalia,Dayton International Airport (DAY)-Northeast Logistics Access Project,NA,NA,1330000,NA,1,H,1330000,1,0,1330000,0,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,3317,THUD,Community Development Fund,Department of Housing and Urban Development,Dayton-Montgomery County Port Authority,Dayton,Project Plymouth Site Assembly and Acquisition,NA,NA,3000000,NA,2,H,1500000,1,1,1500000,1500000,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,4130,LHHS,Administration for Children and Families,Department of Health and Human Services,NA,Dayton,"WestCare Ohio, Inc., Dayton, OH for community services programming, including wraparound services",NA,NA,1000000,NA,1,H,1000000,1,0,1000000,0,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,4855,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Dayton,"Sinclair Community College, Dayton, OH for facilities and equipment",NA,NA,2000000,NA,1,H,2000000,1,0,2000000,0,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,4911,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Dayton,"The Foodbank, Inc., Dayton, OH for facilities",NA,NA,2000000,NA,1,H,2000000,1,0,2000000,0,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,6480,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,NA,Dayton,City of Dayton Wolf Creek Sanitary Liners Installation Project,NA,NA,3360000,NA,1,H,3360000,1,0,3360000,0,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Turner,OH,H,6684,Interior,Historic Preservation Fund-Save America's Treasures Grants,National Park Service,NA,NA,"Dayton Art Institute Restoration - Windows, Doors and More",NA,NA,800000,NA,1,H,800000,1,0,800000,0,Michael,R.,NA,NA,Michael R. Turner,1/11/60,M,10,NA,Republican,T000463
Underwood,IL,H,39,AG,Natural Resource Conservation Service-Conservation Operations,"USDA, Farm Production and Conservation Programs",Friends of Hackmatack National Wildlife Refuge,NA,Hackmatack National Wildlife Refuge/Nippersink Creek Restoration Project,NA,NA,975000,NA,1,H,975000,1,0,975000,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,569,FSGG,Salaries and Expenses,Small Business Administration (SBA),YWCA Metropolitan Chicago,Chicago,YWCA Metropolitan Chicago Childcare Network,NA,NA,575000,NA,1,H,575000,1,0,575000,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,570,FSGG,Salaries and Expenses,Small Business Administration (SBA),Village of Huntley,Huntley,Huntley Shops on Main,NA,NA,974843,NA,1,H,974843,1,0,974843,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,571,FSGG,Salaries and Expenses,Small Business Administration (SBA),Joliet Junior College,Joliet,Joliet Junior College Entrepreneurial Development Center (EDC),NA,NA,353404,NA,2,B,176702,1,1,176702,176702,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,1040,CJS,OJP-Byrne,DOJ,Sandwich Police Department,Sandwich,Transparency Equipment Improvement,NA,NA,121000,NA,1,H,121000,1,0,121000,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,1361,THUD,Grants-in-Aid for Airports,Department of Transportation,NA,DeKalb,"Replace Perimeter Fencing-Phase 1 DeKalb Taylor Municipal Airport (DKB), DeKalb, IL",NA,NA,1125000,NA,1,H,1125000,1,0,1125000,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,1628,THUD,Highway Infrastructure Programs,Department of Transportation,NA,Kendall County,Kendall County Extension Environmental Impact Statement,NA,NA,4800000,NA,1,H,4800000,1,0,4800000,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,2701,THUD,Community Development Fund,Department of Housing and Urban Development,Hinckley Public Library District,Hinckley,Hinckley Public Library,NA,NA,750000,NA,1,H,750000,1,0,750000,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,2702,THUD,Community Development Fund,Department of Housing and Urban Development,City of Batavia,Batavia,"Relocation of the Batavia Inter-faith Food Pantry and ClothesCloset",NA,NA,3000000,NA,1,H,3000000,1,0,3000000,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,4262,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Olympia Fields,"Aunt Martha's Health and Wellness, Olympia Fields, IL for facilities and equipment",NA,NA,450000,NA,1,H,450000,1,0,450000,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,4998,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Aurora,"VNA Health Care, Aurora, IL for facilities and equipment",NA,NA,500000,NA,2,H,250000,2,0,500000,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,5542,LHHS,Elementary and Secondary Education,Department of Education,NA,Chicago,"YMCA of Metropolitan Chicago, IL for afterschoolprograms",NA,NA,666366,NA,1,H,666366,1,0,666366,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,5717,LHHS,Higher Education,Department of Education,NA,DeKalb,"Northern Illinois University, DeKalb, IL for microchip research and training, including equipment",NA,NA,1500000,NA,2,B,750000,1,1,750000,750000,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,5959,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,NA,Oswego,Village of Oswego for Corrosion Studies,NA,NA,1800000,NA,1,H,1800000,1,0,1800000,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Underwood,IL,H,6306,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,NA,NA,Northern Moraine Wastewater Reclamation District for a Sanitary Sewer Extension Project,NA,NA,2500000,NA,1,H,2500000,1,0,2500000,0,Lauren,NA,NA,NA,Lauren Underwood,10/4/86,F,14,NA,Democrat,U000040
Upton,MI,H,2948,THUD,Community Development Fund,Department of Housing and Urban Development,City of Sturgis,Sturgis,Sturgis Downtown Revitalization,NA,NA,1000000,NA,1,H,1000000,1,0,1000000,0,Fred,Stephen,NA,NA,Fred Upton,4/23/53,M,6,NA,Republican,U000031
Upton,MI,H,2949,THUD,Community Development Fund,Department of Housing and Urban Development,City of Benton Harbor,Benton Harbor,Ox Creek Clean Up and Redevelopment,NA,NA,3000000,NA,1,H,3000000,1,0,3000000,0,Fred,Stephen,NA,NA,Fred Upton,4/23/53,M,6,NA,Republican,U000031
Upton,MI,H,2950,THUD,Community Development Fund,Department of Housing and Urban Development,United Way of Southwest Michigan,NA,"Indiana-Michigan River ValleyTrail Extension (Section 1)",NA,NA,912000,NA,1,H,912000,1,0,912000,0,Fred,Stephen,NA,NA,Fred Upton,4/23/53,M,6,NA,Republican,U000031
Upton,MI,H,5248,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,NA,Kalamazoo,"Western Michigan University, Kalamazoo, MIfora mental and behavioral health initiative, including teacher and student stipends",NA,NA,1820000,NA,2,B,910000,1,1,910000,910000,Fred,Stephen,NA,NA,Fred Upton,4/23/53,M,6,NA,Republican,U000031
Upton,MI,H,5292,LHHS,Elementary and Secondary Education,Department of Education,NA,Benton Harbor,"Boys and Girls Clubs of Benton Harbor, Benton Harbor, MI for educational, mentoring, and tutoring program",NA,NA,1500000,NA,1,H,1500000,1,0,1500000,0,Fred,Stephen,NA,NA,Fred Upton,4/23/53,M,6,NA,Republican,U000031
Valadao,CA,H,82,AG,Rural Housing Service,"USDA, Rural Development",City of Parlier,Parlier,City of Parlier Police Station,NA,NA,875000,NA,2,H,437500,1,1,437500,437500,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,1041,CJS,OJP-Byrne,DOJ,Kings County Sheriff's Office,Hanford,Kings County Sheriff's Office Patrol Vehicle Replacement,NA,NA,234000,NA,1,H,234000,1,0,234000,0,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,1536,THUD,Highway Infrastructure Programs,Department of Transportation,NA,NA,Mt. Vernon Avenue and Potomac Avenue Pedestrian Improvements,NA,NA,4000000,NA,1,H,4000000,1,0,4000000,0,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,2006,THUD,Transit Infrastructure Grants,Department of Transportation,"Kings County Area Public Tran
sit Agency",Kings County,"Kings County Regional Multi-Modal Transit Center",NA,NA,5000000,NA,1,H,5000000,1,0,5000000,0,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,2352,THUD,Community Development Fund,Department of Housing and Urban Development,Caruthers Unified School District,NA,Caruthers Education and Community Activity Venter Constructions and Improvements,NA,NA,2895000,NA,1,H,2895000,1,0,2895000,0,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,2353,THUD,Community Development Fund,Department of Housing and Urban Development,Housing Authority of Fresno County,Fresno County,Corazon del Valle Commons Housing Project Construction and Improvements,NA,NA,2000000,NA,1,H,2000000,1,0,2000000,0,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,2354,THUD,Community Development Fund,Department of Housing and Urban Development,City of Shafter,Shafter,Santa Fe Way Resurfacing and Shoulder Improvements Project,NA,NA,2000000,NA,1,H,2000000,1,0,2000000,0,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,2355,THUD,Community Development Fund,Department of Housing and Urban Development,City of Hanford,Handford,Hanford Veterans and Seniors Building Renovation and Improvements,NA,NA,561000,NA,3,H,187000,1,2,187000,374000,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,2356,THUD,Community Development Fund,Department of Housing and Urban Development,City of Tulare,Tulare,Tulare Emergency Homeless Shelter Construction,NA,NA,1500000,NA,3,H,500000,1,2,500000,1000000,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,4229,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Hanford,"Adventist Health/Central Valley Network, Hanford, CA for equipment",NA,NA,1250000,NA,1,H,1250000,1,0,1250000,0,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,4585,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Bakersfield,"Kern County Hospital Authority, Bakersfield, CA for equipment",NA,NA,3000000,NA,1,H,3000000,1,0,3000000,0,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,4586,LHHS,Health Resources and Services Administration,Department of Health and Human Services,NA,Bakersfield,"Kern County Hospital Authority, Bakersfield, CA for facilities and equipment",NA,NA,3000000,NA,1,H,3000000,1,0,3000000,0,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,5910,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,NA,Fowler,City of Fowler New Well and System Interconnection for Drought Resiliency Project,NA,NA,3005200,NA,1,H,3005200,1,0,3005200,0,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
Valadao,CA,H,6222,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,NA,McFarland,City of McFarland Wastewater Treatment Plant Expansion Project,NA,NA,5000000,NA,1,H,5000000,1,0,5000000,0,David,G.,NA,NA,David G. Valadao,4/14/77,M,21,NA,Republican,V000129
