last,st,chamber,id,subcommittee,account,department,recipient,location,project,budget_request,additional_amount,amount,first.x,multi,origination,member_amount,house_mem,sentate_mem,house_tot,senate_tot,first.y,middle_name,suffix,nickname,full_name,birthday,gender,district,senate_class,party,bioguide_id,recipient.x,recipient.y,project.x,project.y,amount.x,suffix.x,nickname.x,full_name.x,birthday.x,gender.x,senate_class.x,party.x,...35,...36,state,first,full_name.y,project_st,amount.y,senate_class.y,party.y,member_id,pvi_2020,request_num,ID,FY,middle,member_ID,suffix.y,nickname.y,birthday.y,gender.y,cat,sub,address.lon,address.lat,formatted_address.lon,formatted_address.lat,formatted_address.type,formatted_address.loctype,formatted_address.address,formatted_address.north,formatted_address.south,formatted_address.east,formatted_address.west
Murkowski,AK,S,2122,THUD,Community Development Fund,Department of Housing and Urban Development,,Anchorage,,,,,,1.0,S,5000000.0,0,1,0.0,5000000.0,Lisa,A.,,,,,,,,,M001153,Municipality of Anchorage-Port of Alaska,Providence Alaska Foundation,Port of Alaska Modernization,To address the growing problem of homelessness in the Anchorage community through permanent supportive housing.,5000000.0,,,Lisa Murkowski,5/22/57,F,3.0,Republican,9912.0,9912.0,Alaska,Lisa,,AK,7500000.0,,1.0,,,1.0,29572.0,FY2023,,M001153,,,,,Housing,Homelessness,-149.817772,61.1866,-149.817772,61.1866,establishment,rooftop,3760 piper st suite 2021,anchorage,ak 99508,usa,"61.18813, 61.18543,-149.816468,-149.819166"
Ossoff,GA,S,6881,EW,Construction,Army Corps of Engineers (Civil),,Albany,,,4000000.0,,,1.0,S,4000000.0,0,1,0.0,4000000.0,Jon,,,,,,,,,,O000174,U.S. Army Corps of Engineers,Army Corps of Engineers (Civil),"Albany, GA",To improve aging infrastructure and reduce overflows and spills into the Flint River that occur during heavy rainfall events.,4000000.0,,,Jon Ossoff,2/16/87,M,2.0,Democrat,2101.0,2101.0,Georgia,Jon,,GA,4000000.0,,2.0,,,1.0,6486.0,FY2023,,O000174,,,,,Water,,-84.155741,31.57851,-84.155741,31.57851,locality,approximate,albany,ga,usa,31.62349,"31.52230, -84.058641, -84.273217"
Peters,MI,S,6916,EW,Construction,Army Corps of Engineers (Civil),,Lansing,,,6000000.0,,,2.0,S,3000000.0,0,2,0.0,6000000.0,Gary,C.,,,,,,,,,P000595,U.S. Army Corps of Engineers,City of Lansing,"Michigan Combined Sewer Overflows, Lansing, MI","The funding would be used to support resilience hubs, which are community-serving facilities augmented to support residents, coordinate communication, distribute resources, and reduce carbon pollution while enhancing quality of life.",6000000.0,,,Gary C. Peters,12/1/58,M,2.0,Democrat,1823.0,1823.0,Michigan,Gary,,MI,475000.0,,2.0,,,1.0,5591.0,FY2023,C,P000595,,,,,Energy,,-84.555535,42.73253,-84.555535,42.73253,locality,approximate,lansing,mi,usa,42.76988,"42.64748, -84.417581, -84.701274"
Reed,RI,S,638,CJS,NIST-STRS,DOC,,South Kingstown,,,,,,1.0,S,1000000.0,0,1,0.0,1000000.0,John,F.,,,,,,,,,R000122,University of Rhode Island,"University of Rhode Island, Office of the President",Quantum Information Science Research Initiative,For research to increase the resilience of seafood production.,1000000.0,,Jack,Jack Reed,11/12/49,M,2.0,Democrat,1598.0,1598.0,Rhode Island,Jack,,RI,2500000.0,,2.0,,,1.0,4698.0,FY2023,,R000122,,,,,Scientific Research,,-71.526747,41.48378,-71.526747,41.48378,premise,rooftop,presidentâs house,56 upper college rd,kingston,ri 02881,"usa, 41.48512, 41.48243, -71.525441, -71.528139"
Reed,RI,S,6951,EW,Construction/Section 205,Army Corps of Engineers (Civil),,Bristol,,,50000.0,,,1.0,S,50000.0,0,1,0.0,50000.0,John,F.,,,,,,,,,R000122,U.S. Army Corps of Engineers,Army Corps of Engineers,"Silver Creek, Bristol, RI",For flood mitigation.,50000.0,,Jack,Jack Reed,11/12/49,M,2.0,Democrat,2314.0,2314.0,Rhode Island,Jack,,RI,1000000.0,,2.0,,,1.0,6699.0,FY2023,,R000122,,,,,Water,,-71.266202,41.67711,-71.266202,41.67711,locality,approximate,bristol,ri 02809,usa,41.71541,"41.63814, -71.210429, -71.328976"
Schatz,HI,S,680,CJS,NOAA-ORF,DOC,,Statewide,,,,,,2.0,S,1125000.0,0,2,0.0,2250000.0,Brian,Emanuel,,,,,,,,,S001194,University of Hawai'i at Manoa,Hawai'i Department of the Attorney General,Shoreline Equity and Adaptation Hub,"This funding would be used to recruit 17 Sexual Assault Nurses/Forensic Examiners (SANE/SAFE) (35% increase to the current 31 SANE/SAFE), pilot a Hawai'i State SANE/SAFE training program, and improve the coordination of medical services to victims.",2250000.0,,,Brian Schatz,10/20/72,M,3.0,Democrat,921.0,921.0,Hawaii,Brian,,HI,200000.0,,2.0,,,1.0,2962.0,FY2023,,S001194,,,,,Law Enforcement,,-155.665857,19.89868,-155.665857,19.89868,administrative_area_level_1,approximate,hawaii,usa,22.37000,18.55000,"-154.480000,-160.530000"
Schatz,HI,S,2588,THUD,Community Development Fund,Department of Housing and Urban Development,,Hawaii County,,,,,,2.0,S,6500000.0,0,2,0.0,13000000.0,Brian,Emanuel,,,,,,,,,S001194,County of Hawaii,"The Food Basket, Hawaii Island Food Bank",Hilo Memorial Hospital Renovations,To provide for economic development and food security.,13000000.0,,,Brian Schatz,10/20/72,M,3.0,Democrat,12835.0,12835.0,Hawaii,Brian,,HI,1600000.0,,2.0,,,1.0,37870.0,FY2023,,S001194,,,,,Urban Development,,-155.066522,19.70458,-155.066522,19.70458,establishment,rooftop,40 holomua st,hilo,hi 96720,usa,"19.70595, 19.70325,-155.065015,-155.067713"
Schatz,HI,S,2589,THUD,Community Development Fund,Department of Housing and Urban Development,,Kauai County,,,,,,2.0,S,2500000.0,0,2,0.0,5000000.0,Brian,Emanuel,,,,,,,,,S001194,Kauai County Housing Agency,Kaua'i County Housing Agency,Kauai County Ele'ele Water Project,"The project provides infrastructure for housing development in Hanapepe, Ele'ele, and Port Allen in Kauai.",5000000.0,,,Brian Schatz,10/20/72,M,3.0,Democrat,10211.0,10211.0,Hawaii,Brian,,HI,5000000.0,,2.0,,,1.0,30301.0,FY2023,,S001194,,,,,Housing,,-159.573791,21.96611,-159.573791,21.96611,administrative_area_level_2,approximate,kauai county,hi,usa,22.29047,"21.60038,-159.241827,-160.600875"
Schumer,NY,S,630,CJS,NIST-STRS,DOC,,Albany County,,,,,,2.0,S,260000.0,0,2,0.0,520000.0,Charles,E.,,,,,,,,,S000148,University at Albany State University of New York,"University at Albany, State University of New York",Advancement of the Ion Beam Laboratory,"The University at Albany, State University of New York (UAlbany) requests $2,100,000 to continue and expand work on a dedicated Vertical Sensing Evaluation Initiative in New York to study the planetary boundary layer, which is one of the next frontie",520000.0,,Chuck,Charles E. Schumer,11/23/50,M,3.0,Democrat,1568.0,1568.0,New York,Charles,,NY,2100000.0,,2.0,,,1.0,4668.0,FY2023,E,S000148,,,,,Scientific Research,,-73.82479,42.68503,-73.82479,42.68503,establishment,rooftop,1400 washington ave,albany,ny 12222,usa,"42.69154, 42.67788, -73.815292, -73.838857"
Schumer,NY,S,573,FSGG,Salaries and Expenses,Small Business Administration (SBA),,Brooklyn,,,,,,3.0,B,250000.0,1,2,250000.0,500000.0,Charles,E.,,,,,,,,,S000148,Evergreen Inc.: Your North Brooklyn Business Exchange,Brooklyn Chamber of Commerce,Resilient Recovery: Brooklyn's Industrial Waterfront,Funding be used to demonstrate how businesses benefit from tourism.,750000.0,,Chuck,Charles E. Schumer,11/23/50,M,3.0,Democrat,2609.0,2609.0,New York,Charles,,NY,250000.0,,2.0,,,1.0,7810.0,FY2023,E,S000148,,,,,Small Business,,-74.007267,40.65621,-74.007267,40.65621,establishment,rooftop,253 36th st 4th floor,brooklyn,ny 11232,usa,"40.65750, 40.65480, -74.005942, -74.008640"
Van Hollen,MD,S,344,FSGG,National Historical Publications & Records Commission Grants Program,National Archives and Records Administration (NARA),,Annapolis,,,,,,2.0,S,500000.0,0,2,0.0,1000000.0,Chris,,,,,,,,,,V000128,Sister States of Maryland Inc.,"Afro Charities, Inc.",Exploring cultural linkages between Black Marylanders and Civil Rights Movements Abroad,"The AFRO-American Newspapers is the oldest Black-owned business in Maryland and has an archive of approximately three million photographs, several thousand letters, back issues of the paper, and personal audio recordings of U.S. Supreme Court Justice",1000000.0,,,Chris Van Hollen,1/10/59,M,3.0,Democrat,2554.0,2554.0,Maryland,Chris,,MD,257000.0,,2.0,,,1.0,7755.0,FY2023,,V000128,,,,,Small Business,,-76.492183,38.97845,-76.492183,38.97845,locality,approximate,annapolis,md,usa,39.00291,"38.94203, -76.469805, -76.539584"
Warren,MA,S,686,CJS,NOAA-ORF,DOC,,Manchester-by-the-Sea,,,,,,2.0,S,250000.0,0,2,0.0,500000.0,Elizabeth,,,,,,,,,,W000817,Town of Manchester-by-the-Sea,"Town of Manchester-by-the-Sea, MA",Building Local Capacity for Managing Extreme Weather Events,"A partnership of Cape Ann municipalities, a local non-profit, TownGreen, and Harvard Universityâs Future of the American City Initiative requests funding under the Commerce Department-NOAA account for R&D of new methods and tools for local prevention",500000.0,,,Elizabeth Warren,6/22/49,F,1.0,Democrat,999.0,999.0,Massachusetts,Elizabeth,,MA,500000.0,,2.0,,,1.0,3040.0,FY2023,,W000817,,,,,Law Enforcement,,-70.767597,42.57783,-70.767597,42.57783,locality,approximate,manchester-by-the-sea,ma 01944,usa,42.59432,"42.55930, -70.714868, -70.798899"
Warren,MA,S,535,FSGG,Salaries and Expenses,Small Business Administration (SBA),,Boston,,,,,,3.0,B,266666.6667,1,2,266666.6667,533333.3333,Elizabeth,,,,,,,,,,W000817,MassChallenge Inc.,MassChallenge,Driving Equitable Outcomes in Business Growth,"Female founders, founders of color, founders from outside typical venture hubs remain grossly overlooked and underfunded by the typical entrepreneurial and venture ecosystem. At the extreme, black female founders receive less than 1% of venture fundi",800000.0,,,Elizabeth Warren,6/22/49,F,1.0,Democrat,2564.0,2564.0,Massachusetts,Elizabeth,,MA,800000.0,,2.0,,,1.0,7765.0,FY2023,,W000817,,,,,Small Business,,-71.045029,42.3538,-71.045029,42.3538,establishment,rooftop,10 fan pier boulevard 3rd floor,boston,ma 02210,usa,"42.35520, 42.35251, -71.043792, -71.046490"
Warren,MA,S,2742,THUD,Community Development Fund,Department of Housing and Urban Development,,Saugus,,,,,,2.0,S,1150000.0,0,2,0.0,2300000.0,Elizabeth,,,,,,,,,,W000817,Town of Saugus,"Town of Saugus, MA",Acquisition of Property for the Revitalization of Cliftondale Square Business District,The Town of Saugus is interested in revitalizing a longstanding commercial district in the center of Saugus â historically known as Cliftondale. The area has been an important commercial and retail business district in Saugus for generations but in t,2300000.0,,,Elizabeth Warren,6/22/49,F,1.0,Democrat,12474.0,12474.0,Massachusetts,Elizabeth,,MA,2300000.0,,2.0,,,1.0,36750.0,FY2023,,W000817,,,,,Transportation,,-71.011047,42.46514,-71.011047,42.46514,locality,approximate,saugus,ma 01906,usa,42.50520,"42.42968, -70.968594, -71.054196"
Baldwin,WI,S,1962,THUD,Highway Infrastructure Programs,Department of Transportation,,,Blatnik Bridge,,,7500000.0,,1.0,S,7500000.0,0,1,0.0,7500000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,3835,LHHS,Employment and Training Administration,Department of Labor,,,"Latino Academy of Workforce Development, WI, for commercial driver's license workforce training",,,2000000.0,,1.0,S,2000000.0,0,1,0.0,2000000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,3960,LHHS,Employment and Training Administration,Department of Labor,,,"WI Department of Workforce Development, WI, for early childhood educator workforce development",,,5000000.0,,1.0,S,5000000.0,0,1,0.0,5000000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,4495,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Gerald L. Ignace Indian Health Center, WI, for facilities and equipment",,,900000.0,,1.0,S,900000.0,0,1,0.0,900000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,4663,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Menominee,"Menominee Indian Tribe of Wisconsin, WI, for facilities and equipment",,,1326000.0,,1.0,S,1326000.0,0,1,0.0,1326000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,5089,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,Brown County,"Brown County, WI, for mental and behavioral health services",,,100000.0,,1.0,S,100000.0,0,1,0.0,100000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,5170,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,Milwaukee,"Milwaukee County, WI, for substance use disorder treatment and services",,,2000000.0,,1.0,S,2000000.0,0,1,0.0,2000000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,5249,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,,"Wisconsin Department of Health Services, WI, for 988 implementation and suicide prevention, including equipment",,,3140000.0,,1.0,S,3140000.0,0,1,0.0,3140000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,5693,LHHS,Higher Education,Department of Education,,,"Milwaukee Area Technical College, WI, for welding training and education programs",,,310000.0,,1.0,S,310000.0,0,1,0.0,310000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,6134,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,Campbell,Town of Campbell for PFAS Remediation in Drinking Water Wells,,,1666000.0,,1.0,S,1666000.0,0,1,0.0,1666000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,6135,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,,Rib Mountain Sanitary District for Drinking Water Plant and PFAS Mitigation,,,1667000.0,,1.0,S,1667000.0,0,1,0.0,1667000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,6136,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,Park Falls,City of Park Falls for Water and Sewer Aging Infrastructure Improvements,,,1667000.0,,1.0,S,1667000.0,0,1,0.0,1667000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,6137,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,Eau Claire,Eau Claire Waterworks for Drinking Water Infrastructure,,,1666000.0,,1.0,S,1666000.0,0,1,0.0,1666000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,6138,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,Peshtigo,Town of Peshtigo for Safe Drinking Water Infrastructure,,,1667000.0,,1.0,S,1667000.0,0,1,0.0,1667000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,6139,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,Wausau,City of Wausau for Drinking Water PFAS Response Project,,,1667000.0,,1.0,S,1667000.0,0,1,0.0,1667000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,6715,Homeland,Federal Assistance-PDM,FEMA,Ashland County,Ashland County,Madeline Island County H / Lake Superior Mitigation (CDS),,,900000.0,,1.0,S,900000.0,0,1,0.0,900000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,WI,S,6795,Homeland,Federal Assistance-PDM,FEMA,Douglas County,Douglas County,Douglas County Nemadji River Bridge Mitigation,,,825000.0,,1.0,S,825000.0,0,1,0.0,825000.0,Tammy,,,,Tammy Baldwin,2/11/62,F,,1.0,Democrat,B001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ter Development,,,1500000.0,,2,S,750000.0,0,2,0.0,1500000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tion for the Pikes Peak Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gion,,,360000.0,,2,S,180000.0,0,2,0.0,360000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,3741,LHHS,Employment and Training Administration,Department of Labor,,,"Banner Health Foundation, CO, for a career pathways program",,,717000.0,,2.0,S,358500.0,0,2,0.0,717000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,3755,LHHS,Employment and Training Administration,Department of Labor,,,"CareerWise Colorado, CO, for a career pathways program,including the purchase of equipment",,,1500000.0,,1.0,S,1500000.0,0,1,0.0,1500000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,3856,LHHS,Employment and Training Administration,Department of Labor,,Fort  Morgan,"Morgan Community College, CO, for the purchase of simulation equipment for the nursing program",,,274000.0,,2.0,S,137000.0,0,2,0.0,274000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,4602,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,La Plata County,"La Plata County, CO, for facilities and equipment",,,1825000.0,,2.0,S,912500.0,0,2,0.0,1825000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,4652,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"MarillacHealth, CO, for facilities and equipment",,,2500000.0,,2.0,S,1250000.0,0,2,0.0,2500000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,4692,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"National Jewish Health, CO, for facilities and equipment",,,6075000.0,,1.0,S,6075000.0,0,1,0.0,6075000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,4999,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Vail Health, CO, for facilities and equipment",,,2705000.0,,2.0,S,1352500.0,0,2,0.0,2705000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,5912,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,,Beulah Water Works District for Raw Water Storage,,,380000.0,,2.0,S,190000.0,0,2,0.0,380000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,5913,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,Naturita,Town of Naturita for Wastewater Treatment Plant Lagoon Upgrade and Collection System,,,1250000.0,,2.0,S,625000.0,0,2,0.0,1250000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,5914,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,Delta,City of Delta for North Delta Water Line Replacement,,,380000.0,,2.0,S,190000.0,0,2,0.0,380000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,6225,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,La Jara,Town of La Jara for Wastewater Sewer Lagoon Rehab Project,,,600000.0,,1.0,S,600000.0,0,1,0.0,600000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,6226,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,DeBeque,Town of DeBeque for Wastewater Treatment Plant,,,1246000.0,,2.0,S,623000.0,0,2,0.0,1246000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,6621,Interior,State and Private Forestry-Forest Resource Information and Analysis,Forest Service,,,Colorado State Forest Service for Creating Resilient Forests in Colorado,,,3464000.0,,1.0,S,3464000.0,0,1,0.0,3464000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,6727,Homeland,Federal Assistance-EOC,FEMA,Chaffee County Government,Chaffee County,Chaffee County North End Public Safety Complex,,,1000000.0,,1.0,S,1000000.0,0,1,0.0,1000000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,6758,Homeland,Federal Assistance-EOC,FEMA,City of Monte Vista,Monte Vista,Monte Vista Emergency Disaster Resources,,,828000.0,,1.0,S,828000.0,0,1,0.0,828000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennet,CO,S,6811,Homeland,Federal Assistance-EOC,FEMA,Jefferson County Sheriff's Office,Jefferson County,Jefferson County Emergency Operations Center Relocation,,,480000.0,,1.0,S,480000.0,0,1,0.0,480000.0,Michael,F.,,,Michael F. Bennet,11/28/64,M,,3.0,Democrat,B001267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blumenthal,CT,S,672,CJS,NOAA-ORF,DOC,Morgan State University,Calvert County,Morgan State University's PEARL Lab Student Research Enhancements,,,1000000.0,,2.0,S,500000.0,0,2,0.0,1000000.0,Richard,,,,Richard Blumenthal,2/13/46,M,,3.0,Democrat,B001277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blumenthal,CT,S,673,CJS,NOAA-ORF,DOC,St. Mary's River Watershed Association,Lexington Park,Oyster Restoration in the St.Mary's River Shellfish Sanctuary,,,185000.0,,2.0,S,92500.0,0,2,0.0,185000.0,Richard,,,,Richard Blumenthal,2/13/46,M,,3.0,Democrat,B001277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blumenthal,CT,S,1549,THUD,Highway Infrastructure Programs,Department of Transportation,,,Shoreline Greenway TrailâNew Haven,,,7000000.0,,2.0,S,3500000.0,0,2,0.0,7000000.0,Richard,,,,Richard Blumenthal,2/13/46,M,,3.0,Democrat,B001277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blumenthal,CT,S,1550,THUD,Highway Infrastructure Programs,Department of Transportation,,,Waterbury Signal Replacement,,,1400000.0,,2.0,S,700000.0,0,2,0.0,1400000.0,Richard,,,,Richard Blumenthal,2/13/46,M,,3.0,Democrat,B001277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blumenthal,CT,S,1551,THUD,Highway Infrastructure Programs,Department of Transportation,,,Oxford Main Street (Route 67) Multiuse Trail-Dutton Road to Quarry Walk Design and Construction,,,3400000.0,,2.0,S,1700000.0,0,2,0.0,3400000.0,Richard,,,,Richard Blumenthal,2/13/46,M,,3.0,Democrat,B001277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blumenthal,CT,S,1552,THUD,Highway Infrastructure Programs,Department of Transportation,,,Realignment of Lafayette Circle,,,5000000.0,,2.0,S,2500000.0,0,2,0.0,5000000.0,Richard,,,,Richard Blumenthal,2/13/46,M,,3.0,Democrat,B001277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blumenthal,CT,S,3724,LHHS,Employment and Training Administration,Department of Labor,,,"4âH Education Center at Auerfarm, Inc., CT, for workforce development for students with disabilities",,,204000.0,,2.0,S,102000.0,0,2,0.0,204000.0,Richard,,,,Richard Blumenthal,2/13/46,M,,3.0,Democrat,B001277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blumenthal,CT,S,3754,LHHS,Employment and Training Administration,Department of Labor,,,"CCARC, Inc., CT, for workforce development programs for individuals with disabilities",,,54000.0,,2.0,S,27000.0,0,2,0.0,54000.0,Richard,,,,Richard Blumenthal,2/13/46,M,,3.0,Democrat,B001277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blumenthal,CT,S,3972,LHHS,Employment and Training Administration,Department of Labor,,,"Youth Business Initiative, Inc., CT, for workforce development programs",,,76000.0,,2.0,S,38000.0,0,2,0.0,76000.0,Richard,,,,Richard Blumenthal,2/13/46,M,,3.0,Democrat,B001277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
